grid_id,total_sms_activity,total_call_activity,total_internet_activity,total_activity
9236,329.2745,231.0145,5022.8580999999995,5583.1471
7724,946.7304,884.4194,3751.8311,5582.9809000000005
864,405.0984,400.0381,4777.785,5582.9214999999995
9337,328.9616,230.7337,5021.9926,5581.6879
6099,301.9064,279.3416,4999.8048,5581.0528
5999,301.9064,279.3416,4999.8048,5581.0528
6100,301.9064,279.3416,4999.8048,5581.0528
6199,301.9064,279.3416,4999.8048,5581.0528
1459,340.1442,417.879,4822.8969,5580.9201
9336,329.4321,230.8142,5020.1157,5580.362
9943,226.6645,167.5121,5182.946,5577.1226
6433,994.5864,844.0469,3735.3415,5573.9748
8595,372.8678,328.1949,4872.3742,5573.4369
8349,441.21610000000004,388.8252,4742.1944,5572.2357
1166,318.3245,252.7902,4998.3092,5569.4239
2536,350.6451,288.6329,4929.7161,5568.9941
2691,490.3528,414.7939,4662.9065,5568.0532
7294,397.8474,305.012,4864.2402999999995,5567.0997
7476,414.5902,508.9723,4642.4104,5565.9729
8604,540.1582,434.1421,4587.8186,5562.1188999999995
9338,327.8926,232.8108,4999.9427,5560.6461
7513,342.3971,279.6054,4932.196,5554.1985
7613,342.3971,279.6054,4932.196,5554.1985
8706,493.693,386.855,4673.5731,5554.1211
7612,340.2981,278.3605,4927.7092999999995,5546.3679
7512,340.2981,278.3605,4927.7092999999995,5546.3679
648,396.8515,311.6003,4837.0347,5545.4865
7405,910.3618,266.633,4368.4769,5545.4717
8218,266.0318,217.5168,5060.2151,5543.7637
4820,354.1573,260.4364,4926.5715,5541.1652
753,261.5346,228.0795,5051.0755,5540.6896
5216,345.2502,218.1935,4977.0567,5540.5004
5300,413.2441,239.0059,4888.0883,5540.3383
3082,388.744,257.6565,4892.4738,5538.8743
9015,371.0089,231.6651,4933.7171,5536.3911
3200,320.1532,223.1338,4988.2,5531.487
9235,326.4366,228.6286,4976.3356,5531.4008
6300,285.4492,282.665,4962.3488,5530.463
9230,340.2018,245.10309999999998,4943.918,5529.2229
2920,322.8252,274.4823,4931.0293,5528.3368
1169,315.53340000000003,247.719,4962.7299,5525.982300000001
3456,265.8718,209.7346,5048.5331,5524.1395
8564,649.2367,481.9907,4391.8524,5523.0797999999995
1365,319.5854,255.5739,4946.8518,5522.0111
1171,310.5415,220.27159999999998,4990.3157,5521.1288
2055,359.8829,389.9249,4767.3481,5517.1559
7211,347.9481,266.9966,4898.8101,5513.7548
748,434.552,371.44689999999997,4704.9841,5510.983
3540,384.2314,320.858,4805.5808,5510.6702
9023,359.404,240.60750000000002,4906.2892,5506.3007
2483,631.7787,543.7585,4324.4920999999995,5500.0293
7903,536.8509,433.0374,4526.7666,5496.6548999999995
8922,360.08410000000003,240.9701,4894.3662,5495.4204
6698,357.4941,267.6569,4870.1951,5495.3461
3281,423.933,284.2517,4787.0770999999995,5495.2618
8546,459.6687,351.8343,4682.7444,5494.2474
8823,358.7242,239.8775,4894.1055,5492.7072
6097,328.4578,229.9673,4930.5404,5488.9655
8549,453.9272,377.5152,4657.1709,5488.6133
9226,391.80830000000003,282.783,4813.3124,5487.9037
3723,462.61719999999997,480.4521,4544.3872,5487.4565
7413,312.7776,263.5183,4910.6051,5486.901
2543,187.264,238.17929999999998,5059.2218,5484.6651
447,384.848,299.3707,4800.353,5484.5716999999995
9024,358.3645,239.7085,4886.2618999999995,5484.3349
8923,358.3645,239.7085,4886.2618999999995,5484.3349
8924,358.3645,239.7085,4886.2618999999995,5484.3349
1068,314.4561,248.2091,4920.0395,5482.7047
8048,1704.3099,422.9061,3355.2914,5482.5074
3349,278.6683,580.6253,4622.4296,5481.7232
8925,344.4253,231.0466,4903.9892,5479.4610999999995
9002,590.5115,430.9565,4457.3015000000005,5478.7695
5122,482.5176,417.6816,4578.1833,5478.382500000001
8431,473.9013,489.6225,4514.1832,5477.707
9025,338.6803,227.3827,4911.5839,5477.6469
1587,352.1982,316.2013,4808.8659,5477.2654
1650,206.5902,266.8822,5003.785,5477.2574
8725,335.7638,225.5568,4915.7527,5477.0733
1268,312.4492,246.3178,4917.409000000001,5476.176
1368,312.4492,246.3178,4917.409000000001,5476.176
1367,312.4492,246.3178,4917.409000000001,5476.176
1168,312.4492,246.3178,4917.409000000001,5476.176
1369,312.4492,246.3178,4917.409000000001,5476.176
1269,312.4492,246.3178,4917.409000000001,5476.176
1167,312.4492,246.3178,4917.409000000001,5476.176
1267,312.4492,246.3178,4917.409000000001,5476.176
1470,311.8712,246.2056,4917.6255,5475.7023
1469,311.8712,246.2056,4917.6255,5475.7023
1467,311.8712,246.2056,4917.6255,5475.7023
1468,311.8712,246.2056,4917.6255,5475.7023
1466,311.8541,246.1994,4917.6203000000005,5475.6738000000005
8726,325.8561,219.3535,4928.6805,5473.8901
8826,325.7455,219.3141,4928.6136,5473.6732
9147,530.2454,310.406,4632.6501,5473.3015000000005
8926,324.9453,219.0308,4928.1299,5472.106
8667,317.1069,249.95350000000002,4903.3238,5470.3842
2253,353.4217,410.55469999999997,4705.7265,5469.7029
6095,337.0231,231.5513,4900.195,5468.7694
7715,282.8649,229.9109,4955.8899,5468.6657000000005
9239,322.5978,240.53979999999999,4904.4382,5467.5758
2988,469.8146,267.4321,4726.6522,5463.8989
2141,185.1523,267.0591,5011.0043,5463.2157
2890,392.5449,313.02479999999997,4755.8822,5461.4519
6697,349.45,258.3213,4852.6685,5460.4398
2241,185.06019999999998,266.9742,5008.2359,5460.2703
9026,322.7291,217.9296,4916.6646,5457.3233
7132,445.3516,484.335,4525.6482,5455.3348
8535,974.6169,470.253,4008.5432,5453.4131
3229,627.7547,470.0094,4352.6429,5450.407
6781,348.2187,330.3492,4771.2444000000005,5449.8123000000005
9126,363.8275,259.5873,4821.6206,5445.0354
5421,301.8423,203.9169,4938.8755,5444.6347000000005
1266,310.84540000000004,245.2074,4887.1355,5443.1883
7202,340.1358,273.0288,4821.9698,5435.1344
7135,400.2447,433.7599,4600.597,5434.6016
1851,248.1931,285.3886,4897.9083,5431.49
9087,664.1637000000001,458.0772,4308.0019999999995,5430.2429
8199,357.9169,252.01330000000002,4819.8991,5429.8293
7137,586.3599,737.0382,4104.0606,5427.4587
3362,2599.2880999999998,182.9878,2644.8436,5427.1195
2652,352.2254,397.5555,4673.2453000000005,5423.0262
8827,321.9313,216.7421,4880.6248,5419.2982
8733,472.4142,354.0499,4590.995,5417.4591
1944,179.3032,251.4383,4986.2555,5416.997
6000,292.1839,271.2102,4853.2091,5416.6032000000005
4482,467.2397,434.1096,4511.0323,5412.3816
8623,346.6145,231.3264,4831.9809,5409.9218
8783,402.8899,319.088,4687.3588,5409.3367
2292,389.75,263.061,4756.1107,5408.9217
8824,354.8462,237.3651,4816.6439,5408.8552
2918,257.8735,247.5503,4900.4818,5405.9056
3329,637.714,481.3427,4281.8934,5400.9501
7901,510.3109,406.996,4482.6288,5399.9357
6939,500.37149999999997,605.099,4289.3343,5394.8048
7608,350.798,247.7093,4795.4037,5393.911
8096,474.851,350.3176,4566.3729,5391.5415
8099,394.3929,253.5652,4741.6934,5389.6515
3051,384.4772,317.3663,4686.8372,5388.6807
1588,739.4097,459.6126,4184.4591,5383.4814
3194,328.8306,249.4595,4804.6049,5382.8949999999995
5640,404.418,428.7203,4549.2721,5382.410400000001
4783,325.253,256.5221,4799.1982,5380.9733
1465,304.8737,242.3384,4830.3728,5377.5849
6935,881.476,988.5376,3507.0404,5377.054
7311,386.3362,275.1595,4714.2152,5375.7109
6986,583.0785,735.4728,4057.0733,5375.6246
5298,350.254,221.2077,4801.4195,5372.8812
2354,372.3635,392.4557,4603.9329,5368.7521
2355,372.3635,392.4557,4603.9329,5368.7521
2255,372.3635,392.4557,4603.9329,5368.7521
2454,372.3635,392.4557,4603.9329,5368.7521
7335,323.4908,379.2657,4662.6489,5365.4054
2254,367.4769,392.9866,4603.4379,5363.9014
8023,288.0664,288.6933,4784.067,5360.8267
646,411.5356,294.88800000000003,4653.3634,5359.787
5814,335.9396,253.8162,4766.8378,5356.5936
9339,315.815,237.5754,4802.8571,5356.2474999999995
2155,361.4077,391.9267,4602.8235,5356.1579
2583,382.8155,346.485,4625.3452,5354.6457
8696,330.4623,270.8149,4750.3327,5351.6099
2156,357.3702,391.2446,4602.4145,5351.0293
8825,332.6361,223.2909,4786.3423999999995,5342.2694
1750,202.3946,264.893,4874.2303,5341.5179
9973,190.8023,192.69050000000001,4957.5235,5341.0163
6482,394.611,398.68,4545.5996,5338.8906
1850,211.45499999999998,277.5818,4848.102,5337.1388
8022,295.2304,271.8752,4766.5389,5333.6445
1370,304.1293,240.83689999999999,4786.9536,5331.9198
9245,653.3709,283.8773,4394.6004,5331.8486
9328,328.8048,240.14860000000002,4761.7269,5330.6803
2829,339.7839,206.3082,4783.053,5329.1451
8130,358.7123,357.788,4609.5501,5326.0504
2392,386.1339,259.656,4678.777,5324.5669
9340,322.1408,238.6729,4762.7805,5323.5942
2883,332.4979,240.2199,4749.4897,5322.2075
5641,722.1301,452.4691,4144.2005,5318.7997
8299,347.7986,249.627,4718.0631,5315.4887
5328,551.5532000000001,448.1846,4312.2948,5312.0326000000005
8432,460.5994,472.2376,4377.2316,5310.0686000000005
5022,435.4328,380.8084,4490.721,5306.9622
2353,348.0328,415.4532,4543.0826,5306.5686
5221,448.2382,367.06149999999997,4490.8515,5306.1512
7486,387.0096,303.9887,4613.4683,5304.4666
8303,502.9307,399.68,4401.841,5304.4517000000005
9227,341.8639,254.47590000000002,4706.9627,5303.3025
9438,313.3639,230.407,4758.012,5301.7829
6835,851.4128,997.8954,3450.6442,5299.9524
7233,358.2215,399.0437,4542.2161,5299.4813
8197,356.0243,289.7297,4653.5898,5299.3438
4231,568.3262,566.9603,4163.4541,5298.7406
2048,310.7906,336.3392,4650.9222,5298.052
8797,334.9407,269.9257,4691.5994,5296.4658
746,447.2047,312.1621,4534.5528,5293.9196
7194,389.74330000000003,302.28270000000003,4597.2659,5289.2919
1366,302.4605,239.728,4745.7425,5287.9310000000005
8363,579.4546,405.9057,4301.075,5286.4353
7423,319.0563,348.401,4618.4289,5285.8862
3181,409.50260000000003,275.84929999999997,4599.255,5284.6069
8447,483.7242,356.3851,4443.1121,5283.2214
3260,3560.0207,123.59729999999999,1596.138,5279.756
3261,3560.0207,123.59729999999999,1596.138,5279.756
3160,3560.0207,123.59729999999999,1596.138,5279.756
3161,3560.0207,123.59729999999999,1596.138,5279.756
5590,322.0369,294.51570000000004,4660.3446,5276.8972
3544,331.4424,312.029,4633.1519,5276.6233
3060,3556.3433999999997,123.6136,1596.0442,5276.0012
2989,457.3111,267.784,4549.8285000000005,5274.9236
7291,373.8386,275.1674,4623.108,5272.1140000000005
7292,373.8386,275.1674,4623.108,5272.1140000000005
7092,373.8386,275.1674,4623.108,5272.1140000000005
7192,373.8386,275.1674,4623.108,5272.1140000000005
6927,484.84250000000003,327.39529999999996,4458.4073,5270.6451
3977,1078.3105,368.6553,3819.1787,5266.1445
7191,373.1744,274.892,4615.337,5263.4034
8495,350.5925,298.786,4609.1633,5258.5418
9047,786.6129999999999,242.8581,4228.865,5258.3361
8567,361.7677,325.0315,4570.1603,5256.9595
5690,315.7261,289.3329,4650.4121,5255.4711
5982,264.0444,240.4726,4749.1942,5253.711200000001
6837,754.3733,924.3337,3574.2182000000003,5252.925200000001
8098,403.8269,266.539,4573.5141,5243.88
5416,317.8911,209.83939999999998,4714.4339,5242.1644
2828,320.2307,195.0333,4723.4558,5238.7198
3531,447.2337,373.3452,4416.3432999999995,5236.9222
9820,390.2809,294.6457,4546.324,5231.2506
7518,425.1465,385.6174,4417.5886,5228.3525
7234,329.90999999999997,393.0204,4500.6105,5223.5409
5521,271.9336,182.7463,4766.9012999999995,5221.5812
8699,345.8845,272.4864,4602.8876,5221.2585
7649,391.8987,373.97589999999997,4452.7387,5218.6133
4520,331.35,262.2599,4620.9527,5214.5626
8843,754.3595,245.0495,4214.3841999999995,5213.7932
9301,442.5741,321.8439,4448.8357,5213.2537
9201,442.5741,321.8439,4448.8357,5213.2537
9202,442.5741,321.8439,4448.8357,5213.2537
9302,442.5741,321.8439,4448.8357,5213.2537
957,376.27750000000003,392.5258,4443.8449,5212.6482
9303,444.03,322.0541,4445.6548999999995,5211.739
9134,320.938,230.8863,4653.5648,5205.3891
1399,437.02660000000003,391.3682,4376.873,5205.2678
9203,450.795,323.0269,4430.8714,5204.6933
4975,634.5862,705.1634,3864.532,5204.2816
9401,440.085,319.9509,4442.1086,5202.1445
9102,484.6047,337.8109,4378.679,5201.0946
6808,346.1303,273.7926,4578.2901,5198.213
5491,289.9986,266.0434,4641.4133999999995,5197.4554
5691,289.9986,266.0434,4641.4133999999995,5197.4554
5490,289.9986,266.0434,4641.4133999999995,5197.4554
5390,289.9986,266.0434,4641.4133999999995,5197.4554
5392,289.9986,266.0434,4641.4133999999995,5197.4554
5391,289.9986,266.0434,4641.4133999999995,5197.4554
6292,317.6119,235.2409,4641.4147,5194.2675
1843,170.1286,255.1704,4768.5174,5193.8164
7193,369.5268,272.3902,4551.1614,5193.0784
7875,279.0771,292.2386,4620.092,5191.4077
6706,334.61379999999997,259.4463,4595.0347,5189.0948
7235,314.6095,389.4252,4476.5933,5180.628
855,278.67040000000003,393.7795,4503.588,5176.0379
8723,338.682,226.9608,4609.0225,5174.6653
5492,289.3358,265.7579,4617.4118,5172.5055
9103,479.20189999999997,328.1963,4357.6955,5165.093699999999
9286,298.4478,272.3776,4594.0383,5164.8637
7704,401.1603,325.966,4435.9001,5163.0264
9437,310.076,222.8587,4628.7881,5161.7228000000005
7895,401.1578,227.9167,4531.8151,5160.8895999999995
5427,532.6399,440.7643,4186.8343,5160.2385
8715,297.3205,186.6343,4674.8751,5158.8299
2729,317.7377,189.77960000000002,4651.2224,5158.7397
7896,400.725,227.308,4530.2895,5158.3225
5415,314.2113,207.6024,4635.4541,5157.2678
7795,400.5209,227.1712,4526.216,5153.9081
1892,494.2088,325.4147,4331.9142,5151.5377
7902,526.9236999999999,419.7651,4203.981,5150.6698
6582,334.7039,328.6867,4487.0968,5150.4874
4319,294.3358,221.576,4633.5738,5149.4856
8943,748.5818,242.6892,4158.084,5149.3550000000005
9204,427.7965,310.5996,4408.8943,5147.2904
3346,275.979,538.7009,4332.3955,5147.0754
6844,669.1554,822.277,3653.1346,5144.567
5591,287.3277,264.1691,4591.8027999999995,5143.2996
7899,401.4458,208.26760000000002,4532.6765,5142.3899
8047,1736.6854,391.7628,3013.8258,5142.274
2981,332.1739,230.9758,4578.7444000000005,5141.8941
2983,332.1739,230.9758,4578.7444000000005,5141.8941
2982,332.1739,230.9758,4578.7444000000005,5141.8941
2882,332.1739,230.9758,4578.7444000000005,5141.8941
7293,371.7542,278.4929,4491.1781,5141.4252
9327,361.4665,262.4883,4517.0296,5140.9844
8724,341.8939,228.8202,4565.2953,5136.0094
8914,370.8075,225.9891,4538.9854,5135.782
8336,822.0858000000001,439.9792,3873.229,5135.294
4077,1097.6725000000001,363.5326,3669.6011,5130.8062
4581,389.0175,366.09340000000003,4373.4202,5128.5311
6544,560.1242,815.821,3751.3752,5127.3204000000005
1397,455.6633,349.7495,4318.0793,5123.4920999999995
9146,727.6271,246.582,4145.4467,5119.6558
7999,399.1081,208.127,4504.3596,5111.5947
8097,354.8977,237.5277,4518.999,5111.4244
3223,504.6002,566.0498,4040.283,5110.933
8608,435.3967,338.2802,4335.656,5109.3329
7232,337.26890000000003,376.3493,4395.4043,5109.0225
8330,377.716,366.0688,4364.6788,5108.4636
9330,315.9246,228.4465,4563.7693,5108.1404
2995,329.154,249.2621,4528.8445,5107.2606000000005
9440,298.4218,223.7184,4584.0697,5106.2099
3081,344.9461,240.63,4518.5304,5104.1065
7898,402.1731,208.45139999999998,4493.4717,5104.0962
8296,345.551,295.5007,4462.5777,5103.6294
9578,383.7314,337.8757,4381.9605,5103.567599999999
5020,387.5093,244.8405,4470.9836,5103.3334
7900,395.096,219.0802,4486.2793,5100.4555
2266,573.3578,495.7983,4031.0946,5100.2507
7093,365.1502,269.4248,4463.7798,5098.3548
7427,654.8863,361.0562,4075.8766,5091.8191
3530,412.533,314.3256,4363.4315,5090.2901
7876,314.028,325.2283,4448.0355,5087.2918
7998,395.55199999999996,204.5818,4486.8346,5086.9684
8587,454.06399999999996,357.0757,4274.8796,5086.0193
8801,586.0934,429.7915,4068.9906,5084.8755
9942,183.974,123.3756,4777.4597,5084.8093
7800,386.1235,206.6826,4490.7578,5083.5639
9045,774.8923,234.0634,4072.0944,5081.0501
9046,774.8923,234.0634,4072.0944,5081.0501
8944,774.8923,234.0634,4072.0944,5081.0501
8945,774.8923,234.0634,4072.0944,5081.0501
8946,774.8923,234.0634,4072.0944,5081.0501
8845,774.8923,234.0634,4072.0944,5081.0501
8844,774.8923,234.0634,4072.0944,5081.0501
9044,774.8923,234.0634,4072.0944,5081.0501
1893,405.3997,297.4208,4377.2741,5080.0946
8745,774.8443,234.0471,4070.9847,5079.8760999999995
7290,406.4563,274.2895,4397.924,5078.6698
3028,464.2718,317.0989,4296.4364,5077.8071
8000,387.2162,204.12630000000001,4485.1654,5076.5079
9043,746.9485999999999,240.7285,4087.7487,5075.4258
2716,382.7529,242.0768,4448.9441,5073.7738
9995,364.9459,282.4706,4425.4481,5072.8646
4176,1104.1462000000001,363.6629,3604.7174,5072.5265
9140,531.2702,287.3256,4253.4208,5072.0166
8625,319.9398,212.0668,4538.6666000000005,5070.6732
5498,332.4903,211.9862,4524.7998,5069.2762999999995
1357,330.6915,315.0686,4421.9675,5067.7276
8848,546.4627,293.5729,4226.361,5066.3966
7611,377.7536,296.3721,4389.0951,5063.2208
5021,343.0476,243.4787,4476.1494999999995,5062.6758
3884,339.61879999999996,356.0115,4366.1702000000005,5061.8005
6996,325.9443,288.3354,4444.658,5058.9377
8481,461.0912,360.9691,4235.4641,5057.5244
8649,424.2515,356.6195,4275.5721,5056.4430999999995
5592,286.1148,264.3689,4500.6035999999995,5051.0873
8846,773.665,233.644,4043.5953,5050.9043
3387,455.5554,239.7362,4354.4545,5049.7461
8421,298.71320000000003,231.9801,4518.9102,5049.6035
5436,594.1183,423.3093,4029.0127,5046.4403
8716,287.4897,180.2319,4577.0108,5044.7324
2851,407.5393,326.0814,4310.6673,5044.288
8717,287.4436,180.1856,4575.6202,5043.2494
755,264.4411,362.9643,4415.4641,5042.8695
6886,534.7927999999999,594.956,3912.4488,5042.1976
6193,329.8113,249.8854,4456.7408,5036.4375
9720,385.55920000000003,289.92130000000003,4359.1228,5034.603300000001
8267,417.2769,404.418,4209.386,5031.0809
9895,354.8028,273.8307,4402.1914,5030.8249
7347,405.1589,334.3813,4286.8794,5026.4196
9129,285.0689,203.0409,4535.9185,5024.0283
6419,290.6804,259.0856,4473.8479,5023.6139
7131,437.5712,484.8174,4094.7726000000002,5017.1612000000005
6938,645.7035,816.7613,3550.1367999999998,5012.6016
547,360.6053,287.4744,4364.3283,5012.408
7844,536.2393,506.4044,3969.3269,5011.9706
7334,281.4676,342.06530000000004,4388.117,5011.6499
2436,388.765,356.2723,4266.2618,5011.2991
8705,508.6272,405.3195,4094.7444,5008.6911
548,348.63960000000003,269.8059,4389.7572,5008.2027
6534,812.9695,707.5504999999999,3485.7948,5006.3148
6644,614.885,901.7437,3489.0452,5005.6739
3430,452.84000000000003,375.5552,4176.3898,5004.785
7091,349.5552,264.8473,4389.5702,5003.9727
7916,373.5015,336.8853,4293.5248,5003.9116
3023,458.009,357.61990000000003,4185.4223999999995,5001.0513
2752,388.3058,319.7054,4288.7358,4996.747
9141,468.4284,270.3528,4257.251,4996.0322
5088,264.6681,252.5795,4475.1047,4992.3523000000005
5291,289.4532,251.7853,4450.631,4991.8695
9424,389.6198,295.2985,4306.296,4991.2143
3457,233.8264,184.2809,4572.0996,4990.2069
9131,309.2331,221.4293,4458.8009,4989.4633
5222,379.3209,299.7632,4305.0982,4984.1823
8484,389.6244,334.59430000000003,4259.1293000000005,4983.348
9344,397.28249999999997,321.4227,4263.745,4982.4502
8523,312.2928,230.3549,4439.4331,4982.0808
1339,295.4676,184.3498,4500.3957,4980.2131
6709,309.4387,230.4495,4438.803,4978.6912
6690,426.249,306.8971,4244.9776,4978.1237
845,329.7642,194.9443,4452.9524,4977.6609
9133,308.3618,220.764,4445.1472,4974.273
9231,308.3618,220.764,4445.1472,4974.273
9132,308.3618,220.764,4445.1472,4974.273
9232,308.3618,220.764,4445.1472,4974.273
8396,335.1004,279.4443,4358.6553,4973.2
856,287.806,386.418,4298.1449,4972.3689
4076,1087.4268,355.2863,3528.6492000000003,4971.3623
8631,350.0236,282.5971,4337.548,4970.1687
2453,321.5375,379.6191,4267.6321,4968.7887
9403,406.3306,294.4597,4264.8804,4965.670700000001
7094,346.5071,278.3646,4339.1873000000005,4964.059
1398,446.74440000000004,395.1629,4122.0606,4963.967900000001
8683,359.0349,282.0687,4322.7472,4963.8508
1300,436.8666,396.6887,4121.1530999999995,4954.7083999999995
4680,503.2004,507.79110000000003,3942.8514999999998,4953.843
9104,407.4794,283.3197,4254.0572,4944.8562999999995
7922,274.593,279.6369,4389.7217,4943.9516
8298,319.3125,249.7457,4374.2903,4943.3485
8448,397.1664,356.3789,4189.4946,4943.0399
8947,770.9072,233.91240000000002,3936.651,4941.4706
4422,419.1136,391.7715,4130.2094,4941.0945
9145,733.2989,238.0204,3967.5613000000003,4938.8806
1958,371.8271,433.4787,4132.4639,4937.7697
3251,273.3258,248.472,4415.0261,4936.8239
3123,483.1722,500.4572,3948.8262,4932.4556
5322,337.5088,253.2911,4341.2361,4932.036
1439,305.1699,273.4533,4349.2304,4927.8536
5290,305.9387,233.7525,4381.045,4920.7362
2636,267.71729999999997,210.60170000000002,4442.2404,4920.5594
5781,216.0881,182.2057,4522.1961,4920.4899
2700,366.7808,236.9132,4316.3693,4920.0633
9029,267.2346,186.8046,4465.921600000001,4919.9608
5435,611.4511,449.626,3857.8038,4918.8809
1566,282.13779999999997,228.8529,4407.3817,4918.3724
4333,477.0544,415.1684,4026.0822,4918.305
9402,376.4805,271.55310000000003,4270.1897,4918.223300000001
